timestamp,relative_time,power_w,memory_gb,temperature_c,graphics_clock_mhz,memory_clock_mhz
1777904960.9820619,69.64649820327759,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.0022533,69.66668963432312,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.022403,69.68683934211731,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.0425246,69.70696091651917,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.0627007,69.72713708877563,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.082877,69.7473132610321,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.1030529,69.76748919487,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.1232479,69.78768420219421,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.1434224,69.80785870552063,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.1635983,69.82803463935852,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.183781,69.84821724891663,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.2039547,69.8683910369873,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.224129,69.88856530189514,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.2443044,69.90874075889587,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.2644892,69.92892551422119,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.2846632,69.94909954071045,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.3048396,69.9692759513855,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.3250153,69.98945164680481,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.3452103,70.00964665412903,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.365385,70.02982139587402,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.3857474,70.05018377304077,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.4059265,70.07036280632019,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.4261036,70.09053993225098,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.4462788,70.11071515083313,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.4664512,70.13088750839233,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.4866266,70.15106296539307,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.5068107,70.17124700546265,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.527011,70.1914472579956,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.5472326,70.21166896820068,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.5674284,70.23186469078064,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.587626,70.25206232070923,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.6078193,70.2722556591034,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.628018,70.2924542427063,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.6482348,70.3126711845398,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.6684365,70.33287286758423,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.6886353,70.35307168960571,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.7088323,70.37326860427856,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.7290313,70.39346766471863,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.7492547,70.41369104385376,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.7704318,70.4348680973053,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.7906318,70.45506811141968,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.8108304,70.47526669502258,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.8310263,70.49546265602112,96.324,15.34222412109375,54,2760.0,11251.0
1777904961.8512423,70.5156786441803,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.871437,70.53587341308594,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.891636,70.55607223510742,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.911835,70.57627129554749,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.9320333,70.59646964073181,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.9522462,70.61668252944946,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.9724436,70.63687992095947,59.042,15.34222412109375,53,2550.0,11251.0
1777904961.99264,70.65707635879517,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.0128367,70.67727303504944,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.0331504,70.69758677482605,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.053492,70.71792840957642,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.073703,70.73813939094543,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.0938993,70.75833559036255,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.1140964,70.77853274345398,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.1434696,70.80790591239929,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.1636674,70.82810378074646,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.1838613,70.84829759597778,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.2040584,70.86849474906921,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.2242754,70.88871169090271,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.2444715,70.90890789031982,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.264666,70.92910242080688,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.2848666,70.94930291175842,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.305064,70.96950030326843,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.3253024,70.98973870277405,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.3455038,71.0099401473999,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.366434,71.03087043762207,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.3866327,71.05106902122498,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.4068294,71.07126569747925,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.4277296,71.09216594696045,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.4479287,71.11236500740051,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.4681346,71.13257098197937,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.4883327,71.15276908874512,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.5085304,71.1729667186737,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.5287294,71.19316577911377,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.5489254,71.2133617401123,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.5691202,71.23355650901794,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.5893168,71.25375318527222,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.6095116,71.27394795417786,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.6297088,71.29414510726929,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.64991,71.31434631347656,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.6701086,71.33454489707947,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.6903057,71.3547420501709,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.7105045,71.37494087219238,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.7307022,71.39513850212097,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.7509031,71.41533946990967,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.7711053,71.43554162979126,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.7913034,71.455739736557,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.8115005,71.47593688964844,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.8316984,71.4961347579956,59.042,15.34222412109375,53,2550.0,11251.0
1777904962.8518965,71.51633286476135,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.8721015,71.5365378856659,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.8922992,71.55673551559448,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.9125001,71.57693648338318,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.9327004,71.59713673591614,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.9528928,71.61732912063599,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.9730926,71.63752889633179,54.482,15.34222412109375,52,2550.0,11251.0
1777904962.9932926,71.65772891044617,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.0134916,71.67792797088623,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.0336692,71.69810557365417,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.0538454,71.71828174591064,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.0740206,71.7384569644928,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.0941591,71.75859546661377,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.1143494,71.7787857055664,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.1345255,71.79896187782288,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.1547015,71.81913781166077,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.174883,71.83931922912598,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.1950583,71.85949468612671,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.2152529,71.87968921661377,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.235429,71.89986538887024,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.2556121,71.9200484752655,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.2757897,71.94022607803345,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.2959862,71.96042251586914,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.316198,71.98063445091248,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.3363945,72.00083088874817,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.3565917,72.0210280418396,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.3780682,72.04250454902649,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.3982935,72.06272983551025,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.4184914,72.08292770385742,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.43869,72.10312628746033,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.458886,72.12332224845886,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.479083,72.1435194015503,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.499281,72.16371726989746,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.519482,72.18391823768616,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.5396805,72.20411682128906,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.5598783,72.22431468963623,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.5800786,72.24451494216919,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.6002777,72.26471400260925,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.6204762,72.28491258621216,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.6406772,72.30511355400085,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.6608775,72.32531380653381,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.6810775,72.3455138206482,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.7012763,72.36571264266968,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.7214732,72.38590955734253,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.7416728,72.40610909461975,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.7618685,72.4263048171997,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.7820666,72.44650292396545,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.802287,72.46672344207764,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.8224847,72.48692107200623,54.482,15.34222412109375,52,2550.0,11251.0
1777904963.8426828,72.50711917877197,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.862881,72.52731728553772,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.883078,72.54751443862915,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.9032767,72.56771302223206,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.923474,72.58791041374207,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.9436724,72.60810875892639,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.963869,72.62830543518066,50.02,15.34222412109375,52,2550.0,11251.0
1777904963.9840653,72.64850163459778,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.0042791,72.66871547698975,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.024478,72.68891429901123,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.0446754,72.70911169052124,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.0648708,72.72930717468262,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.0850687,72.74950504302979,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.1052792,72.76971554756165,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.1281006,72.79253697395325,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.148297,72.81273341178894,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.1684937,72.83293008804321,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.1886911,72.85312747955322,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.2088895,72.87332582473755,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.2290895,72.89352583885193,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.2492924,72.91372871398926,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.2702978,72.93473410606384,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.2904942,72.95493054389954,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.3106933,72.9751296043396,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.3308933,72.99532961845398,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.3510911,73.01552748680115,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.3712902,73.03572654724121,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.3914847,73.05592107772827,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.4116826,73.07611894607544,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.431883,73.09631943702698,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.452082,73.11651825904846,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.4722795,73.13671588897705,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.4924757,73.15691208839417,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.5126748,73.17711114883423,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.5328732,73.19730949401855,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.5530694,73.21750569343567,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.5733461,73.23778247833252,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.5935452,73.25798153877258,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.613744,73.27818036079407,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.6339407,73.29837703704834,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.6541383,73.31857466697693,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.6743367,73.33877301216125,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.6945324,73.35896873474121,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.714729,73.37916541099548,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.7349412,73.3993775844574,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.7568092,73.42124557495117,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.7770078,73.44144415855408,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.797276,73.46171236038208,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.8174744,73.4819107055664,50.02,15.34222412109375,52,2550.0,11251.0
1777904964.8376753,73.5021116733551,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.857872,73.52230834960938,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.8780725,73.54250884056091,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.898271,73.56270742416382,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.91847,73.5829062461853,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.9386704,73.60310673713684,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.9588704,73.62330675125122,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.9790826,73.64351892471313,49.606,15.34222412109375,51,2550.0,11251.0
1777904964.9992828,73.6637191772461,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.0194805,73.68391680717468,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.0396757,73.70411205291748,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.059873,73.72430944442749,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.080071,73.74450731277466,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.1002753,73.76471161842346,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.1204746,73.7849109172821,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.1406724,73.80510878562927,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.1608713,73.82530760765076,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.1810694,73.8455057144165,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.201342,73.86577844619751,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.2215405,73.88597679138184,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.2417421,73.90617847442627,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.261938,73.9263744354248,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.282132,73.94656825065613,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.3023303,73.96676659584045,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.3224976,73.9869339466095,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.342672,74.00710844993591,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.3628674,74.02730369567871,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.3830662,74.0475025177002,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.403334,74.06777024269104,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.4235308,74.08796715736389,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.4437292,74.10816550254822,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.4639273,74.12836360931396,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.4841251,74.14856147766113,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.5043235,74.16875982284546,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.524519,74.18895530700684,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.5447142,74.20915055274963,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.5649114,74.22934770584106,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.585108,74.24954438209534,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.605306,74.2697422504425,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.6254995,74.28993582725525,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.6456974,74.31013369560242,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.6658957,74.33033204078674,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.6860936,74.35052990913391,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.706291,74.37072730064392,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.7264864,74.3909227848053,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.7466848,74.41112112998962,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.7668827,74.43131899833679,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.7870781,74.45151448249817,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.8072762,74.47171258926392,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.827474,74.49191045761108,49.606,15.34222412109375,51,2550.0,11251.0
1777904965.8476725,74.51210880279541,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.8678706,74.53230690956116,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.8880672,74.55250358581543,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.9083395,74.57277584075928,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.9287565,74.59319281578064,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.9495115,74.61394786834717,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.9697068,74.63414311408997,49.227,15.34222412109375,51,2550.0,11251.0
1777904965.9899046,74.65434098243713,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.010393,74.67482924461365,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.0305908,74.69502711296082,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.0507848,74.71522116661072,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.0709832,74.73541951179504,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.0912557,74.75569200515747,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.111454,74.7758903503418,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.131652,74.79608845710754,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.152408,74.81684422492981,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.1726046,74.83704090118408,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.1927996,74.8572359085083,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.2129972,74.87743353843689,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.2332685,74.89770483970642,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.2534664,74.91790270805359,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.2736773,74.93811368942261,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.293875,74.9583113193512,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.3140762,74.97851252555847,49.227,15.34222412109375,51,2550.0,11251.0
1777904966.3342755,74.99871182441711,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.3544722,75.01890850067139,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.3746667,75.03910303115845,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.3948624,75.0592987537384,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.4150603,75.07949662208557,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.4353428,75.09977912902832,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.4555404,75.11997675895691,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.4757376,75.14017391204834,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.495932,75.1603684425354,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.516131,75.18056726455688,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.5363257,75.20076203346252,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.556524,75.22096037864685,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.5767229,75.24115920066833,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.5969207,75.2613570690155,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.6171198,75.28155612945557,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.6373174,75.30175375938416,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.657514,75.32195043563843,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.6777132,75.34214949607849,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.6979082,75.36234450340271,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.718107,75.3825433254242,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.7383072,75.40274357795715,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.758506,75.42294239997864,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.7787042,75.44314050674438,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.7989073,75.4633436203003,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.8191047,75.4835410118103,50.107,15.34222412109375,51,2550.0,11251.0
1777904966.8393054,75.50374174118042,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.8595026,75.52393889427185,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.879699,75.54413533210754,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.899894,75.56433033943176,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.920063,75.58449935913086,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.9403384,75.60477471351624,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.9605339,75.62497019767761,145.477,15.34222412109375,67,2745.0,11251.0
1777904966.9807322,75.64516854286194,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.0009294,75.66536569595337,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.0211272,75.68556356430054,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.041326,75.70576238632202,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.0615227,75.7259590625763,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.0817242,75.74616050720215,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.1019197,75.76635599136353,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.122119,75.78655529022217,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.142317,75.80675339698792,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.1625147,75.8269510269165,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.1827128,75.84714913368225,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.2029076,75.86734390258789,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.223106,75.88754224777222,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.2433028,75.90773916244507,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.2635005,75.92793679237366,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.2839432,75.94837951660156,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.304141,75.96857738494873,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.324339,75.9887752532959,145.477,15.34222412109375,67,2745.0,11251.0
1777904967.3445375,76.0089738368988,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.3647358,76.02917218208313,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.3849328,76.04936909675598,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.4051309,76.06956720352173,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.4253278,76.08976411819458,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.4455252,76.10996150970459,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.465722,76.13015842437744,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.485917,76.15035343170166,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.5061147,76.17055106163025,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.526311,76.19074726104736,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.546488,76.21092438697815,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.566662,76.23109841346741,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.5868595,76.25129580497742,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.6070547,76.27149105072021,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.6273322,76.2917685508728,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.6475298,76.31196618080139,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.6677248,76.33216118812561,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.687923,76.35235929489136,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.708412,76.37284827232361,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.7286096,76.3930459022522,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.7488062,76.41324257850647,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.7690039,76.43344020843506,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.7892745,76.45371079444885,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.8094726,76.4739089012146,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.8296669,76.49410319328308,286.543,15.34222412109375,68,2745.0,11251.0
1777904967.849866,76.51430225372314,296.657,15.34222412109375,68,2745.0,11251.0
1777904967.8700626,76.53449892997742,296.657,15.34222412109375,68,2745.0,11251.0
1777904967.8904076,76.55484390258789,296.657,15.34222412109375,68,2745.0,11251.0
